user,uuid,ts,category,action,label,value
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743186325,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743186442,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743186586,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743186701,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743186919,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743187361,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743187508,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743187609,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743188198,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743188405,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743189542,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743189646,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743189740,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743197731,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743197851,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743224525,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743224659,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743225210,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743226531,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743232539,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743232644,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743232726,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743233466,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743233600,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743233602,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743234115,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743234224,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743234984,log_17,page,focus,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743234986,log_9,VistorianLab,ON,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743235081,log_4,/web/nodelink.html,Return to Data View Button,Clicked
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743235601,log_18,page,blur,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743236648,log_1,Vistorian Trace,Session,Start
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743236648,log_17,page,focus,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743236648,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743236650,err,TypeError: document.getElementById(...) is null https://vistorian.online/web/bookmarkLogConsent.js99,{},/web/dataview.html
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743237236,log,load,webpage,/web/dataview.html
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743237237,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743237247,bkm_8, bookmark window ,minimized,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743238233,log_18,page,blur,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743238242,log_17,page,focus,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743238246,log_9,VistorianLab,ON,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743240404,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743240522,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743240654,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743241971,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743242071,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743242184,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743242841,log_18,page,blur,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743243757,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743244475,log_17,page,focus,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743244478,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743261585,log_18,page,blur,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743262868,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743263017,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743294979,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743296383,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743296548,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743296762,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743296870,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743296968,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743298213,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743298345,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743298724,log_1,Vistorian Trace,Session,Start
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743298724,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743298830,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743298967,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299095,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299104,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299263,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299435,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299547,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299555,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743299919,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743300562,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743300677,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743300785,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743303361,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743303543,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743303649,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743303745,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743303858,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743303969,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743304094,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743304210,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743304329,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743304445,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743304561,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743304777,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743305002,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743305281,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743305577,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743307126,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743307278,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743307395,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743307501,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743327210,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743327543,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743327774,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743327908,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743328057,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743328175,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743328311,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743351287,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743351414,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743351554,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743351696,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743352207,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743365668,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743365803,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743365957,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743374250,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743374417,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743374525,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743374749,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743374870,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743374992,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743492691,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743512347,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743516136,log_12,page,close,/web/nodelink.html
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743516147,log_17,page,focus,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743516148,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743529313,dat_18,data view,network_status,False
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743529314,dat_18,data view,network_status,False
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743529316,dat_1,data view,new network,created
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743532324,dat_4,data view,selected network,deleted
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743533520,dat_18,data view,network_status,True
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743533522,dat_18,data view,network_status,True
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542063,dat_18,data view,network_status,True
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542064,dat_18,data view,network_status,True
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542105,vis_1,data view,Vis Creation Link Clicked,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542111,log_18,page,blur,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542834,log_1,Vistorian Trace,Session,Start
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542834,log_17,page,focus,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542838,log_9,VistorianLab,ON,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743542842,bkm_8, bookmark window ,minimized,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743544070,log_1,Vistorian Trace,Session,Start
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743544070,log_2,node link,webpage,load
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743544127,log_2,load,webpage,/web/nodelink.html
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743544127,log_9,VistorianLab,ON,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743549042,log_18,page,blur,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743549049,log_17,page,focus,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743549050,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743553641,log_17,page,focus,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743553642,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743553646,log_18,page,blur,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743554835,log_12,page,close,/web/dataview.html
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743554842,log_18,page,blur,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743554844,log_17,page,focus,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743554846,log_9,VistorianLab,ON,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743555688,log_18,page,blur,dataview
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743555720,log_17,page,focus,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743555722,log_9,VistorianLab,ON,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743558843,log_1,Vistorian Trace,Session,Start
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743558843,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743558849,log_1,Vistorian Trace,Session,Start
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743558849,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743559116,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743559117,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743560144,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743561215,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743561624,log_18,page,blur,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743561804,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743561972,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743562156,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743562555,vis_31,/node_modules/vistorian-nodelink/web/index.html,Link,Click
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743562754,vis_31,/node_modules/vistorian-nodelink/web/index.html,Link,Click
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743563049,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743563386,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743563531,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743563890,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743564302,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743564813,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743564978,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743565170,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743565335,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743565908,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743566128,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743566297,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743566572,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743566729,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743566913,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743567239,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743567397,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743568067,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743568310,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743568511,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743568686,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743568862,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743569025,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743569223,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743569697,vis_31,/node_modules/vistorian-nodelink/web/index.html,Link,Click
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743570055,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743570249,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743570447,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743570657,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743570966,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743571577,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743571578,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743573196,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743573196,vis_41,zoom,True,nodelink
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743573655,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743573876,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743624408,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743624603,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743625219,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743626745,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743627625,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743627892,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743628078,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743628331,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743628523,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743628725,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743628923,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743629086,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743629276,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743629477,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743629621,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
482,f55393cc-813f-4d01-898c-11d80f95b3c6,1632743630720,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over
